HF    FCI_atom    FCI_emb    VQE_emb
-12.53980788127207    -12.589715002711092    -12.5703849942062    (-12.582306913494872-0.0020047332689211066j)
-12.53980788127207    -12.589715002730085    -12.570384994222609    (-12.568966300887157-0.0001039181870080057j)
-12.53980788127207    -12.589715002714952    -12.570384994216736    (-12.585731726286829+0.00023679137120824793j)
-12.53980788127207    -12.589715002728811    -12.570384994224613    (-12.569646707234151-0.00048711387732395286j)
-12.53980788127207    -12.589715002726303    -12.570384994220577    (-12.579568333614997-0.001964317781502033j)
-12.53980788127207    -12.589715002725569    -12.570384994200596    (-12.5738442964363+0.000504116432254269j)
-12.53980788127207    -12.589715002719862    -12.570384994184545    (-12.57506588145175+0.00036755414902589007j)
-12.53980788127207    -12.589715002722638    -12.57038499418536    (-12.562653795660827-0.00020603095400387536j)
-12.53980788127207    -12.589715002720045    -12.570384994220195    (-12.569959936325013-0.00019120003900056746j)
-12.53980788127207    -12.589715002717464    -12.57038499424056    (-12.557523946310061+0.0003090938876386678j)
-12.53980788127207    -12.589715002716119    -12.570384994210219    (-12.57378355734289-0.001879903889573762j)
-12.53980788127207    -12.58971500273131    -12.57038499418068    (-12.57833337145107-0.0006994089813038248j)
-12.53980788127207    -12.589715002719513    -12.570384994215003    (-12.565564880497956+3.292171042569624e-06j)
-12.53980788127207    -12.589715002726711    -12.570384994218994    (-12.570457826308436+0.0013150988691551548j)
-12.53980788127207    -12.5897150027195    -12.570384994224064    (-12.569759967737335-0.00238974526408893j)
-12.53980788127207    -12.589715002719977    -12.570384994208101    (-12.551368049516398+0.00024166038454835617j)
-12.53980788127207    -12.589715002725493    -12.57038499413481    (-12.567521499985604+0.001696476789928997j)
-12.53980788127207    -12.589715002735092    -12.570384994220682    (-12.55872258395379-0.00017956760142222278j)
-12.53980788127207    -12.589715002730772    -12.570384994224005    (-12.551558943270813+7.620853056079565e-05j)
-12.53980788127207    -12.58971500272496    -12.570384994205671    (-12.596579208763009+0.0019012428123673115j)
-12.53980788127207    -12.589715002715685    -12.570384994225435    (-12.56348814916489+0.00021939417603141886j)
-12.53980788127207    -12.589715002736776    -12.570384994227902    (-12.566537857349664+0.0010114609706298435j)
-12.53980788127207    -12.589715002729028    -12.57038499422316    (-12.561865609342828-0.00031835402113656425j)
-12.53980788127207    -12.58971500271951    -12.570384994218829    (-12.561493565598832+0.0006184406636643527j)
-12.53980788127207    -12.58971500272416    -12.570384994220781    (-12.568205314834081+0.0002037887835604627j)
-12.53980788127207    -12.589715002731687    -12.570384993773054    (-12.565971089944735-0.0003809654720591071j)
-12.53980788127207    -12.589715002738142    -12.570384994222616    (-12.568437805672003+0.0005367595106445271j)
-12.53980788127207    -12.589715002720991    -12.570384994213448    (-12.587263078600854-0.00266041056843788j)
-12.53980788127207    -12.589715002712513    -12.570384994192416    (-12.584584894664465+0.0024807640399041094j)
-12.53980788127207    -12.58971500272851    -12.570384994222719    (-12.5767828865512+4.902311724959804e-06j)
-12.53980788127207    -12.58971500272007    -12.570384994217841    (-12.553452948144033-3.875305240700116e-06j)
-12.53980788127207    -12.58971500272393    -12.570384994210402    (-12.574622020079063+0.0019955802546571125j)
-12.53980788127207    -12.589715002720528    -12.570384994167684    (-12.563355454714175-0.00017246505054410282j)
-12.53980788127207    -12.589715002736142    -12.570384994201577    (-12.57666243889537-0.003380752580639317j)
-12.53980788127207    -12.589715002722421    -12.570384994228325    (-12.577175957095045+0.0017592140612476433j)
-12.53980788127207    -12.589715002721533    -12.570384994166275    (-12.579005947269238+0.0010474443152269496j)
-12.53980788127207    -12.589715002719425    -12.570384994205185    (-12.560141870389463+0.00037832913880532563j)
-12.53980788127207    -12.589715002720697    -12.570384994211738    (-12.562507115444664-0.0005068587914638169j)
-12.53980788127207    -12.589715002718487    -12.57038499422923    (-12.582258892789895-0.00148738019081853j)
-12.53980788127207    -12.589715002717888    -12.57038499421051    (-12.572318193203904+5.4282334884374605e-05j)
-12.53980788127207    -12.589715002727836    -12.57038499425054    (-12.566908337153185+0.0009760699466203484j)
-12.53980788127207    -12.589715002722773    -12.570384994225762    (-12.568233705420585-0.00038991602962572204j)
-12.53980788127207    -12.58971500272852    -12.570384994229961    (-12.584013866356944-0.0015269512212489507j)
-12.53980788127207    -12.589715002722563    -12.570384994221758    (-12.556424169588485+0.0004340872310218666j)
-12.53980788127207    -12.589715002718666    -12.570384994212768    (-12.56147883974993-0.001256441266317497j)
-12.53980788127207    -12.589715002727095    -12.570384994039223    (-12.58038201271188-0.0009380208491593082j)
-12.53980788127207    -12.589715002725779    -12.57038499420664    (-12.568313712004757+0.0006437306924964467j)
-12.53980788127207    -12.589715002721418    -12.570384994232041    (-12.568932376221413+0.0016073362367854409j)
-12.53980788127207    -12.589715002721203    -12.570384994221454    (-12.579911761714243+0.0029674090688781253j)
-12.53980788127207    -12.589715002725546    -12.570384994215297    (-12.548705162574272+0.0001394599335205636j)
-12.53980788127207    -12.589715002734556    -12.570384994220241    (-12.562712809370272-0.0011532842069332649j)
-12.53980788127207    -12.589715002719082    -12.570384994207625    (-12.557314818310765-0.000784887210187395j)
-12.53980788127207    -12.589715002730031    -12.570384994220085    (-12.58453532581841+8.688830357450765e-05j)
-12.53980788127207    -12.589715002733515    -12.570384994040944    (-12.567230294485556+0.00017165491526357154j)
