HF    FCI_atom    FCI_emb    VQE_emb
-12.567330911873448    -12.63643900281381    -12.607180212673798    (-12.61613690841638-0.0007869563762638749j)
-12.567330911873448    -12.636439002814132    -12.607180212730382    (-12.612260058933952-0.0010774720948852241j)
-12.567330911873448    -12.636439002815791    -12.607180212663323    (-12.606153889497456+0.0012214774283517747j)
-12.567330911873448    -12.636439002812695    -12.607180212672604    (-12.625242952577524-0.007927131344313079j)
-12.567330911873448    -12.636439002814463    -12.607180212625389    (-12.616215939473834+4.980405236147371e-05j)
-12.567330911873448    -12.636439002815    -12.607180212674995    (-12.615665319416763-0.0018382234353142282j)
-12.567330911873448    -12.636439002813685    -12.60718021262774    (-12.613149006642711+0.00032964504328711087j)
-12.567330911873448    -12.636439002815013    -12.607180212670519    (-12.59812035882374+0.001072170834010661j)
-12.567330911873448    -12.636439002813342    -12.60718021267619    (-12.589824426946748-0.0005376531121764147j)
-12.567330911873448    -12.636439002813246    -12.607180212670135    (-12.603659246091377-0.000360131839180163j)
-12.567330911873448    -12.636439002814264    -12.607180212677227    (-12.602287816104306+0.0006299415212596501j)
-12.567330911873448    -12.636439002813331    -12.607180212676413    (-12.618480636557852+0.00031354262800121363j)
-12.567330911873448    -12.636439002814978    -12.607180212674223    (-12.603859827899877-0.0019201154420205677j)
-12.567330911873448    -12.636439002813649    -12.607180212674443    (-12.598785113873397-0.00015381269230557528j)
-12.567330911873448    -12.636439002813033    -12.607180212673086    (-12.618686159398353-0.0026841084170185505j)
-12.567330911873448    -12.636439002815267    -12.60718021267208    (-12.604383787702101+0.0026861045436749453j)
-12.567330911873448    -12.636439002814617    -12.607180212673994    (-12.599579429142246-0.00233407051765499j)
-12.567330911873448    -12.636439002813672    -12.60718021398601    (-12.612820824806125-0.00033908210248134474j)
-12.567330911873448    -12.636439002814097    -12.607180212429572    (-12.608477152856329-0.00028140037161006814j)
-12.567330911873448    -12.636439002818724    -12.607180212665765    (-12.592019063072657-0.00043318645366370535j)
-12.567330911873448    -12.636439002812503    -12.607180212677687    (-12.60855567598797-0.0034623565666516676j)
-12.567330911873448    -12.636439002813223    -12.607180212671242    (-12.59866831364786+0.0016972151705149355j)
-12.567330911873448    -12.636439002814788    -12.607180212675928    (-12.620198083533698+0.00030486747595951237j)
-12.567330911873448    -12.636439002814313    -12.607180212635384    (-12.617210520556453-0.0029777694897878846j)
-12.567330911873448    -12.636439002814637    -12.607180212677727    (-12.603062669322613+0.001370345346166513j)
-12.567330911873448    -12.636439002813502    -12.60718021267402    (-12.60126561067942-0.001140088511937049j)
-12.567330911873448    -12.63643900281347    -12.6071802124768    (-12.610553762216812+0.0009562031689832631j)
-12.567330911873448    -12.636439002813411    -12.60718021267007    (-12.60819983487601-0.0015943881395098795j)
-12.567330911873448    -12.636439002813232    -12.607180212659072    (-12.607777639720403+0.0012969797975634501j)
-12.567330911873448    -12.636439002813747    -12.607180212661895    (-12.59903740400148+0.0008747870534713796j)
-12.567330911873448    -12.636439002812452    -12.607180212672649    (-12.606872841649542-0.00088359917702176j)
